MAP_ID	GAMESVR_SET_1	GAMESVR_SET_2	GAMESVR_SET_3	GAMESVR_SET_4	GAMESVR_SET_5	GAMESVR_SET_6	GAMESVR_SET_7	GAMESVR_SET_8	GAMESVR_SET_9	GAMESVR_SET_10	GAMESVR_SET_11	GAMESVR_SET_12	GAMESVR_SET_13	GAMESVR_SET_14	GAMESVR_SET_15	GAMESVR_SET_16	Ghi chú
440	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nơi ở Đào Vĩnh Xương
441	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nơi ở Đào Vĩnh Xương
442	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nơi ở Đào Vĩnh Xương
443	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nơi ở Ngụy Trường Phong
444	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Kim Cang Lĩnh
445	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Kim Cang Lĩnh
446	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Sơ Tổ Am
447	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tiệm Cháo
448	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hồi Phong Giác Thảo Đường
449	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hồi Phong Giác Thảo Đường
450	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Huyền Tự Lao
451	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nơi ở Ngột Tát
452	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Thiên Hình Điện
453	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Trung Thành Điện
454	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nội Doanh Hành Tại
455	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đại Trướng Trung Quân
456	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Từ Vân Am
457	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng Cừu Tuyết
458	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Kiến Long Động
459	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bố Y Các
460	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bố Y Các
461	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Chuyết Giả Cư
462	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Gian tây Biệt Nhã Tiểu Trúc
463	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Gian chính Biệt Nhã Tiểu Trúc
464	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Xuân Mai Nhã Trúc
465	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Xuân Mai Nhã Trúc
466	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Xuân Mai Nhã Trúc
467	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hậu đình Xuân Mai Nhã Trúc
468	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hậu đình Xuân Mai Nhã Trúc
469	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Dịch Quán
470	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Dịch Quán
471	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Trận pháp tầng kế
472	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Trận Pháp Tổng Khu
473	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Huyền Nguyệt Đại Trận
474	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Trung tâm Huyền Nguyệt Trận
475	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phẩm Hà Đường
476	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bồ Sát Phong Nô
477	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tàng Kiếm Sơn Trang
478	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tri Xuân Đài
479	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phủ đệ Chu Hy
480	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Vào cung dạy học
481	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Vào cung dạy học
482	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Vào cung dạy học
483	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phủ đệ Bành Quy Niên
484	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hậu viện Bành Phủ
485	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đại sảnh Triệu Phủ
486	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Lâm An Thành
487	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phủ đệ Chu Hy
488	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Lâm An Thành
489	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Mật Thất Thẩm Phủ
490	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Lâm An Thành
491	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Lâm An Thành
492	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Lâm An Thành
501	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nhà tranh
502	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nhà tranh
503	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Ẩn Sở
504	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phân Đà Cái Bang
505	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Mật Đạo Cái Bang
506	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Long Vương Miếu
507	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Long Vương Miếu
508	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Sơn Động
509	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Soái Trướng Hổ Sư
510	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nhà Ẩn Giả
511	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phi Long Cốc
512	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phi Long Trận
513	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Thiên Quỳnh Cung
514	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Thiên Ngoại Thiên
515	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	Đại sảnh Triệu Phủ
516	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đại sảnh Hàn Phủ
517	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Gian bên Hàn Phủ
518	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tẩm Cung Hoàng Thượng
519	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tẩm Cung Thái Hậu
520	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tẩm Cung Thái Hậu
521	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tẩm Cung Thái Hậu
522	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tri Xuân Đài
523	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hoàng Cung Đại Điện
524	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Linh Ẩn Tự
525	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Sòng Bạc Vong Quy
526	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Doanh Trướng Lỗ Binh
527	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Doanh Trướng Lương Hạng Lâm
528	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Mật Thất Lương Hạng Lâm
529	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phục Ngưu Sơn Trang
530	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hắc Long Đàm
531	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Sơn Trại
532	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Sơn Trại
533	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Biệt Viện Đường Môn
534	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Biệt Viện Đường Môn
535	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Dịch Quán
536	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Biệt Viện Ngô Hy
537	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Biệt Viện Phòng Khách
538	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Biệt Viện Phòng Khách
539	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nhà nhỏ bên đường
540	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng giam
541	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nhà nhỏ
542	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nhà lớn
543	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Quán trọ
544	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nhất Phẩm Đường Binh Doanh
545	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tiêu Thạch Cốc
546	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tụ Nghĩa Lâu
547	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Lầu Các
548	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Mãng Xà Động
549	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hiệp Cốc
550	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hiệp Cốc
551	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hiệp Cốc
552	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hiệp Cốc
553	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Thái Tổ Bảo Khố
554	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nơi ở Đại Nhật La
555	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Thượng Tiên Trang
562	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Nhà hoang
563	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Mật Thất Vương Phủ
564	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Ngự Thư Phòng Hoàng Cung
565	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tẩm Cung Hàn Hoàng Hậu
566	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Ngọc Noãn Các
567	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Kim Duyệt Hiên
568	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hoàng Cung Đại Điện
569	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Linh Bích Bạc
570	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bạch Phủ Mộng Cảnh
571	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Sơn Trại Mộng Cảnh
572	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Thân Thế Mộng Cảnh
573	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bí Doanh Quân Kim
574	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Du Long Bảo Khố
576	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng trọ 1
577	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng trọ 2
399	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Thiên Lao
496	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bãi Biển Vương Hầu
497	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hoàng Gia Tiên Cảnh
575	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hoàng Gia Tiên Cảnh
578	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng trọ 3 
579	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng trọ 4
580	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng trọ 5
581	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng trọ 6
582	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng trọ 7
583	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Trạm Gác Tiền Tuyến (1) 
584	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Trạm Gác Tiền Tuyến (2) 
585	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Trạm Gác Tiền Tuyến (3) 
800	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng bên Trường Ca Môn
801	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng bên Trường Ca Môn
802	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Vũ Di Sơn Tinh Xá
803	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Vũ Di Sơn Tinh Xá
804	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Vũ Di Sơn Tinh Xá
805	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phủ đệ Chu Hy
806	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Mật Thất Chu Hy
807	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Mật Thất Chu Hy
808	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hậu viện tinh xá Vũ Di Sơn
809	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đại sảnh Hàn Phủ
810	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng bên Trường Ca Môn
811	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Lâm An Thành
812	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng giam Hoàn Nhan Quang
813	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Phòng Trần Quý Thường
814	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Lạc Nữ Động
815	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Trong Phục Ngưu Sơn Trang
816	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bách Cổ Trận 1
817	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bách Cổ Trận 2
818	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Tiên Linh Động
819	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hoàng Cung Đại Lý
820	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hậu Viện Hoàng Cung
1401	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Hội trường liên đấu (sơ) (1)
1498	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đào Nguyên (2)
1499	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đào Nguyên (3)
1500	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đào Nguyên (4)
1501	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đào Nguyên (5)
1502	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đào Nguyên (6)
1503	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Đào Nguyên (7)
1541	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Triều Thánh Các
1638	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Gia Dụ Quan Chiến-Phượng Tường 1
